Geo_FIPS,Geo_NAME,Geo_QNAME,SE_T006_001,SE_T006_002,SE_T006_003,SE_T006_004,SE_T006_005
3600999999,Cattaraugus County,"Cattaraugus County, New York",517,567,715,949,1016
3601199999,Cayuga County,"Cayuga County, New York",554,589,749,982,1172
3601399999,Chautauqua County,"Chautauqua County, New York",516,519,677,961,986
3601599999,Chemung County,"Chemung County, New York",481,578,758,971,1088
3601799999,Chenango County,"Chenango County, New York",520,523,656,930,960
3601999999,Clinton County,"Clinton County, New York",589,662,845,1134,1223
3602199999,Columbia County,"Columbia County, New York",738,743,923,1196,1535
3602399999,Cortland County,"Cortland County, New York",594,603,751,970,1004
3602599999,Delaware County,"Delaware County, New York",566,569,718,900,1032
3602799999,Dutchess County,"Dutchess County, New York",837,966,1188,1488,1588
3602999999,Erie County,"Erie County, New York",581,617,768,982,1111
3603199999,Essex County,"Essex County, New York",553,650,834,1039,1287
3603399999,Franklin County,"Franklin County, New York",561,565,727,1045,1156
3603599999,Fulton County,"Fulton County, New York",558,562,722,954,1093
3603799999,Genesee County,"Genesee County, New York",458,593,744,954,1053
3603999999,Greene County,"Greene County, New York",669,757,897,1200,1326
3604199999,Hamilton County,"Hamilton County, New York",514,569,675,841,971
3604399999,Herkimer County,"Herkimer County, New York",551,561,714,946,1062
3604599999,Jefferson County,"Jefferson County, New York",702,808,1050,1335,1507
3604799999,Kings County,"Kings County, New York",1196,1249,1481,1904,2134
3604999999,Lewis County,"Lewis County, New York",539,583,708,1043,1094
3605199999,Livingston County,"Livingston County, New York",585,712,867,1093,1168
3605399999,Madison County,"Madison County, New York",555,619,792,1039,1140
3605599999,Monroe County,"Monroe County, New York",585,712,867,1093,1168
3605799999,Montgomery County,"Montgomery County, New York",601,605,763,950,1077
3605999999,Nassau County,"Nassau County, New York",1100,1395,1718,2234,2572
3606199999,New York County,"New York County, New York",1196,1249,1481,1904,2134
3606399999,Niagara County,"Niagara County, New York",581,617,768,982,1111
3606599999,Oneida County,"Oneida County, New York",551,561,714,946,1062
3606799999,Onondaga County,"Onondaga County, New York",555,619,792,1039,1140
3606999999,Ontario County,"Ontario County, New York",585,712,867,1093,1168
3607199999,Orange County,"Orange County, New York",837,966,1188,1488,1588
3607399999,Orleans County,"Orleans County, New York",585,712,867,1093,1168
3607599999,Oswego County,"Oswego County, New York",555,619,792,1039,1140
3607799999,Otsego County,"Otsego County, New York",624,676,839,1127,1198
3607999999,Putnam County,"Putnam County, New York",1196,1249,1481,1904,2134
3608199999,Queens County,"Queens County, New York",1196,1249,1481,1904,2134
3608399999,Rensselaer County,"Rensselaer County, New York",690,782,968,1206,1294
3608599999,Richmond County,"Richmond County, New York",1196,1249,1481,1904,2134
3608799999,Rockland County,"Rockland County, New York",1196,1249,1481,1904,2134
3608999999,St. Lawrence County,"St. Lawrence County, New York",539,612,777,1043,1129
3609199999,Saratoga County,"Saratoga County, New York",690,782,968,1206,1294
3609399999,Schenectady County,"Schenectady County, New York",690,782,968,1206,1294
3609599999,Schoharie County,"Schoharie County, New York",690,782,968,1206,1294
3609799999,Schuyler County,"Schuyler County, New York",516,564,678,978,1158
3609999999,Seneca County,"Seneca County, New York",486,601,712,1016,1020
3610199999,Steuben County,"Steuben County, New York",481,568,696,900,1014
3610399999,Suffolk County,"Suffolk County, New York",1100,1395,1718,2234,2572
3610599999,Sullivan County,"Sullivan County, New York",686,690,856,1113,1516
3610799999,Tioga County,"Tioga County, New York",549,581,742,1058,1199
3610999999,Tompkins County,"Tompkins County, New York",780,957,1146,1588,1593
3611199999,Ulster County,"Ulster County, New York",689,856,1110,1455,1686
3611399999,Warren County,"Warren County, New York",555,710,863,1159,1324
3611599999,Washington County,"Washington County, New York",555,710,863,1159,1324
3611799999,Wayne County,"Wayne County, New York",585,712,867,1093,1168
3611999999,Westchester County,"Westchester County, New York",1062,1292,1591,2035,2363
3612199999,Wyoming County,"Wyoming County, New York",456,513,694,905,927
3612399999,Yates County,"Yates County, New York",555,561,730,996,1293
3700199999,Alamance County,"Alamance County, North Carolina",548,551,695,903,929
3700399999,Alexander County,"Alexander County, North Carolina",511,533,632,827,1028
3700599999,Alleghany County,"Alleghany County, North Carolina",511,533,632,905,908
3700799999,Anson County,"Anson County, North Carolina",484,533,632,925,1119
3700999999,Ashe County,"Ashe County, North Carolina",441,482,632,787,845
3701199999,Avery County,"Avery County, North Carolina",520,524,709,1045,1048
3701399999,Beaufort County,"Beaufort County, North Carolina",489,492,632,931,1050
3701599999,Bertie County,"Bertie County, North Carolina",464,467,632,837,845
3701799999,Bladen County,"Bladen County, North Carolina",464,467,632,787,845
3701999999,Brunswick County,"Brunswick County, North Carolina",639,685,847,1117,1274
3702199999,Buncombe County,"Buncombe County, North Carolina",510,723,857,1100,1426
3702399999,Burke County,"Burke County, North Carolina",511,533,632,827,1028
3702599999,Cabarrus County,"Cabarrus County, North Carolina",636,701,831,1120,1389
3702799999,Caldwell County,"Caldwell County, North Carolina",511,533,632,827,1028
3702999999,Camden County,"Camden County, North Carolina",643,647,808,1006,1216
3703199999,Carteret County,"Carteret County, North Carolina",662,691,819,1171,1451
3703399999,Caswell County,"Caswell County, North Carolina",464,467,632,904,979
3703599999,Catawba County,"Catawba County, North Carolina",511,533,632,827,1028
3703799999,Chatham County,"Chatham County, North Carolina",597,737,874,1127,1320
3703999999,Cherokee County,"Cherokee County, North Carolina",464,467,632,835,1073
3704199999,Chowan County,"Chowan County, North Carolina",511,533,632,838,1119
3704399999,Clay County,"Clay County, North Carolina",511,533,632,931,1119
3704599999,Cleveland County,"Cleveland County, North Carolina",498,501,632,877,917
3704799999,Columbus County,"Columbus County, North Carolina",511,516,632,787,845
3704999999,Craven County,"Craven County, North Carolina",453,562,761,987,1328
3705199999,Cumberland County,"Cumberland County, North Carolina",601,605,774,1035,1303
3705399999,Currituck County,"Currituck County, North Carolina",894,920,1107,1530,1926
3705599999,Dare County,"Dare County, North Carolina",622,653,883,1239,1480
3705799999,Davidson County,"Davidson County, North Carolina",474,502,632,880,996
3705999999,Davie County,"Davie County, North Carolina",540,561,687,991,1046
3706199999,Duplin County,"Duplin County, North Carolina",499,502,632,787,923
3706399999,Durham County,"Durham County, North Carolina",597,737,874,1127,1320
3706599999,Edgecombe County,"Edgecombe County, North Carolina",530,533,659,899,948
3706799999,Forsyth County,"Forsyth County, North Carolina",540,561,687,991,1046
3706999999,Franklin County,"Franklin County, North Carolina",663,774,918,1189,1477
3707199999,Gaston County,"Gaston County, North Carolina",636,701,831,1120,1389
3707399999,Gates County,"Gates County, North Carolina",503,506,632,840,1111
3707599999,Graham County,"Graham County, North Carolina",464,467,632,931,1119
3707799999,Granville County,"Granville County, North Carolina",550,572,681,848,925
3707999999,Greene County,"Greene County, North Carolina",464,467,632,793,845
3708199999,Guilford County,"Guilford County, North Carolina",518,594,704,957,1080
3708399999,Halifax County,"Halifax County, North Carolina",470,534,645,841,1138
3708599999,Harnett County,"Harnett County, North Carolina",512,515,697,927,1137
3708799999,Haywood County,"Haywood County, North Carolina",625,629,811,1125,1436
3708999999,Henderson County,"Henderson County, North Carolina",510,723,857,1100,1426
3709199999,Hertford County,"Hertford County, North Carolina",511,533,632,787,1119
3709399999,Hoke County,"Hoke County, North Carolina",491,494,632,879,1090
3709599999,Hyde County,"Hyde County, North Carolina",620,623,779,970,1041
3709799999,Iredell County,"Iredell County, North Carolina",583,609,722,937,1276
3709999999,Jackson County,"Jackson County, North Carolina",508,511,654,848,1065
3710199999,Johnston County,"Johnston County, North Carolina",663,774,918,1189,1477
3710399999,Jones County,"Jones County, North Carolina",511,533,632,828,845
3710599999,Lee County,"Lee County, North Carolina",568,593,703,876,939
3710799999,Lenoir County,"Lenoir County, North Carolina",383,493,644,802,881
3710999999,Lincoln County,"Lincoln County, North Carolina",511,533,632,861,864
3711199999,McDowell County,"McDowell County, North Carolina",464,467,632,789,1034
3711399999,Macon County,"Macon County, North Carolina",532,535,724,902,968
3711599999,Madison County,"Madison County, North Carolina",510,723,857,1100,1426
3711799999,Martin County,"Martin County, North Carolina",511,533,632,787,845
3711999999,Mecklenburg County,"Mecklenburg County, North Carolina",636,701,831,1120,1389
3712199999,Mitchell County,"Mitchell County, North Carolina",464,467,632,813,951
3712399999,Montgomery County,"Montgomery County, North Carolina",496,499,632,829,949
3712599999,Moore County,"Moore County, North Carolina",638,657,790,1158,1393
3712799999,Nash County,"Nash County, North Carolina",530,533,659,899,948
3712999999,New Hanover County,"New Hanover County, North Carolina",639,685,847,1117,1274
3713199999,Northampton County,"Northampton County, North Carolina",470,473,632,843,1084
3713399999,Onslow County,"Onslow County, North Carolina",624,629,773,1087,1369
3713599999,Orange County,"Orange County, North Carolina",597,737,874,1127,1320
3713799999,Pamlico County,"Pamlico County, North Carolina",464,467,632,902,1106
3713999999,Pasquotank County,"Pasquotank County, North Carolina",618,622,782,1051,1233
3714199999,Pender County,"Pender County, North Carolina",493,497,672,990,1120
3714399999,Perquimans County,"Perquimans County, North Carolina",545,569,675,995,1196
3714599999,Person County,"Person County, North Carolina",453,490,663,826,950
3714799999,Pitt County,"Pitt County, North Carolina",530,533,689,934,1220
3714999999,Polk County,"Polk County, North Carolina",547,551,728,907,1210
3715199999,Randolph County,"Randolph County, North Carolina",518,594,704,957,1080
3715399999,Richmond County,"Richmond County, North Carolina",511,533,632,837,845
3715599999,Robeson County,"Robeson County, North Carolina",482,485,632,802,973
3715799999,Rockingham County,"Rockingham County, North Carolina",497,500,632,787,845
3715999999,Rowan County,"Rowan County, North Carolina",521,524,678,903,1041
3716199999,Rutherford County,"Rutherford County, North Carolina",511,533,632,896,1052
3716399999,Sampson County,"Sampson County, North Carolina",376,509,632,853,981
3716599999,Scotland County,"Scotland County, North Carolina",487,490,663,848,886
3716799999,Stanly County,"Stanly County, North Carolina",376,480,632,873,1103
3716999999,Stokes County,"Stokes County, North Carolina",540,561,687,991,1046
3717199999,Surry County,"Surry County, North Carolina",511,533,632,931,1119
3717399999,Swain County,"Swain County, North Carolina",474,477,646,805,974
3717599999,Transylvania County,"Transylvania County, North Carolina",495,498,652,868,872
3717799999,Tyrrell County,"Tyrrell County, North Carolina",511,533,632,809,951
3717999999,Union County,"Union County, North Carolina",636,701,831,1120,1389
3718199999,Vance County,"Vance County, North Carolina",391,486,657,818,958
3718399999,Wake County,"Wake County, North Carolina",663,774,918,1189,1477
3718599999,Warren County,"Warren County, North Carolina",392,480,632,931,1119
3718799999,Washington County,"Washington County, North Carolina",655,659,824,1181,1391
3718999999,Watauga County,"Watauga County, North Carolina",502,656,844,1183,1377
3719199999,Wayne County,"Wayne County, North Carolina",452,471,637,830,1015
3719399999,Wilkes County,"Wilkes County, North Carolina",474,533,632,787,1055
3719599999,Wilson County,"Wilson County, North Carolina",457,528,715,951,956
3719799999,Yadkin County,"Yadkin County, North Carolina",540,561,687,991,1046
3719999999,Yancey County,"Yancey County, North Carolina",474,477,632,795,845
3800199999,Adams County,"Adams County, North Dakota",477,480,600,884,887
3800399999,Barnes County,"Barnes County, North Dakota",499,502,636,792,850
3800599999,Benson County,"Benson County, North Dakota",485,506,600,884,887
3800799999,Billings County,"Billings County, North Dakota",487,490,612,762,830
3800999999,Bottineau County,"Bottineau County, North Dakota",440,443,600,747,802
3801199999,Bowman County,"Bowman County, North Dakota",521,544,645,950,954
3801399999,Burke County,"Burke County, North Dakota",462,465,600,776,802
3801599999,Burleigh County,"Burleigh County, North Dakota",535,607,759,1076,1269
3801799999,Cass County,"Cass County, North Dakota",456,553,715,1054,1246
3801999999,Cavalier County,"Cavalier County, North Dakota",440,443,600,836,995
3802199999,Dickey County,"Dickey County, North Dakota",485,506,600,801,814
3802399999,Divide County,"Divide County, North Dakota",477,480,600,836,839
3802599999,Dunn County,"Dunn County, North Dakota",462,465,600,884,887
3802799999,Eddy County,"Eddy County, North Dakota",485,506,600,884,887
3802999999,Emmons County,"Emmons County, North Dakota",485,506,600,884,1001
3803199999,Foster County,"Foster County, North Dakota",466,469,600,883,1063
3803399999,Golden Valley County,"Golden Valley County, North Dakota",485,506,600,836,839
3803599999,Grand Forks County,"Grand Forks County, North Dakota",441,537,719,973,1173
3803799999,Grant County,"Grant County, North Dakota",440,443,600,836,839
3803999999,Griggs County,"Griggs County, North Dakota",485,506,600,884,1063
3804199999,Hettinger County,"Hettinger County, North Dakota",485,506,600,884,887
3804399999,Kidder County,"Kidder County, North Dakota",447,450,600,867,870
3804599999,LaMoure County,"LaMoure County, North Dakota",440,443,600,884,887
3804799999,Logan County,"Logan County, North Dakota",477,480,600,836,839
3804999999,McHenry County,"McHenry County, North Dakota",468,471,600,787,934
3805199999,McIntosh County,"McIntosh County, North Dakota",440,443,600,747,803
3805399999,McKenzie County,"McKenzie County, North Dakota",479,483,653,962,966
3805599999,McLean County,"McLean County, North Dakota",480,483,600,818,861
3805799999,Mercer County,"Mercer County, North Dakota",485,506,600,884,887
3805999999,Morton County,"Morton County, North Dakota",535,607,759,1076,1269
3806199999,Mountrail County,"Mountrail County, North Dakota",883,922,1093,1361,1907
3806399999,Nelson County,"Nelson County, North Dakota",485,506,600,836,839
3806599999,Oliver County,"Oliver County, North Dakota",477,480,600,836,839
3806799999,Pembina County,"Pembina County, North Dakota",485,506,600,747,802
3806999999,Pierce County,"Pierce County, North Dakota",485,506,600,884,887
3807199999,Ramsey County,"Ramsey County, North Dakota",468,471,600,823,826
3807399999,Ransom County,"Ransom County, North Dakota",482,485,651,959,963
3807599999,Renville County,"Renville County, North Dakota",440,443,600,884,887
3807799999,Richland County,"Richland County, North Dakota",441,444,600,879,949
3807999999,Rolette County,"Rolette County, North Dakota",485,506,600,884,966
3808199999,Sargent County,"Sargent County, North Dakota",440,443,600,865,945
3808399999,Sheridan County,"Sheridan County, North Dakota",485,494,600,836,839
3808599999,Sioux County,"Sioux County, North Dakota",477,480,600,827,830
3808799999,Slope County,"Slope County, North Dakota",487,490,612,853,856
3808999999,Stark County,"Stark County, North Dakota",599,625,741,1028,1032
3809199999,Steele County,"Steele County, North Dakota",482,485,600,795,814
3809399999,Stutsman County,"Stutsman County, North Dakota",462,465,612,762,1004
3809599999,Towner County,"Towner County, North Dakota",440,443,600,836,981
3809799999,Traill County,"Traill County, North Dakota",440,443,600,765,803
