"","temp","wd","ws","atmos_pres","dew_point","rh","ceil_hgt","visibility","aa1_1","aa1_2","aa1_3","aa1_4","year","month","day","timestamp"
"258",-12.8,300,7.2,1018.9,-18.9,60.3,22000,16093,1,0,"9","5",2019,1,11,"17:00"
"259",-14.4,310,7.7,1020.5,-20.6,59.3,22000,16093,1,0,"9","5",2019,1,11,"18:00"
"260",-16.1,310,6.7,1021.4,-21.7,62,22000,16093,1,0,"9","5",2019,1,11,"19:00"
"261",-16.1,310,6.2,1021.6,-21.7,62,22000,16093,1,0,"9","5",2019,1,11,"20:00"
"262",-16.1,320,5.7,1022,-22.2,59.4,22000,16093,1,0,"9","5",2019,1,11,"21:00"
"263",-15.6,300,6.2,1022.5,-21.7,59.5,22000,16093,1,0,"9","5",2019,1,11,"22:00"
"264",-15.6,280,6.7,1023.1,-21.7,59.5,22000,16093,1,0,"9","5",2019,1,11,"23:00"
"265",-15.6,280,5.1,1023.6,-21.7,59.5,22000,16093,1,0,"9","5",2019,1,12,"00:00"
"266",-15.6,290,2.6,1024.1,-21.7,59.5,22000,16093,1,0,"9","5",2019,1,12,"01:00"
"267",-15.6,280,5.1,1024.8,-22.2,57,22000,16093,1,0,"9","5",2019,1,12,"02:00"
"268",-15.6,260,4.6,1024.9,-21.7,59.5,22000,16093,1,0,"9","5",2019,1,12,"03:00"
"269",-16.1,250,4.6,1025.5,-21.7,62,22000,16093,1,0,"9","5",2019,1,12,"04:00"
"270",-16.1,270,4.1,1026.2,-21.7,62,22000,16093,1,0,"9","5",2019,1,12,"05:00"
"271",-16.1,270,3.6,1026.8,-21.7,62,22000,16093,1,0,"9","5",2019,1,12,"06:00"
"272",-16.1,280,3.1,1027.1,-21.7,62,22000,16093,1,0,"9","5",2019,1,12,"07:00"
"273",-15.6,280,6.7,1027.6,-21.7,59.5,22000,16093,1,0,"9","5",2019,1,12,"08:00"
"274",-14.4,290,5.7,1028.3,-21.7,53.9,22000,16093,1,0,"9","5",2019,1,12,"09:00"
"275",-13.3,270,7.7,1028.4,-20.6,54.2,22000,16093,1,0,"9","5",2019,1,12,"10:00"
"276",-12.2,290,5.1,1028.3,-20,52.3,22000,16093,1,0,"9","5",2019,1,12,"11:00"
"277",-11.1,290,4.6,1027.5,-19.4,50.4,22000,16093,1,0,"9","5",2019,1,12,"12:00"
"278",-9.4,290,4.6,1027.3,-18.3,48.4,22000,16093,1,0,"9","5",2019,1,12,"13:00"
"279",-9.4,280,4.6,1027.7,-17.8,50.5,22000,16093,1,0,"9","5",2019,1,12,"14:00"
"280",-8.9,270,4.6,1027.9,-17.8,48.5,22000,16093,1,0,"9","5",2019,1,12,"15:00"
"281",-9.4,280,5.7,1028.3,-17.8,50.5,22000,16093,1,0,"9","5",2019,1,12,"16:00"
"282",-10,290,3.6,1028.9,-17.8,52.9,22000,16093,1,0,"9","5",2019,1,12,"17:00"
"283",-10.6,290,4.1,1029.5,-17.8,55.5,22000,16093,1,0,"9","5",2019,1,12,"18:00"
"284",-11.1,270,3.1,1030.2,-17.8,57.7,22000,16093,1,0,"9","5",2019,1,12,"19:00"
"285",-12.2,320,3.1,1030.4,-17.8,63,22000,16093,1,0,"9","5",2019,1,12,"20:00"
"286",-12.8,300,2.6,1030.8,-17.8,66.2,22000,16093,1,0,"9","5",2019,1,12,"21:00"
"287",-14.4,330,3.6,1031,-18.3,72.2,22000,16093,1,0,"9","5",2019,1,12,"22:00"
"288",-13.9,999,0,1031,-18.3,69.4,22000,16093,1,0,"9","5",2019,1,12,"23:00"
"289",-14.4,280,1.5,1030.7,-17.8,75.4,22000,16093,1,0,"9","5",2019,1,13,"00:00"
"290",-15,300,2.1,1030.9,-18.3,75.9,22000,16093,1,0,"9","5",2019,1,13,"01:00"
"291",-15.6,999,0,1031.4,-18.9,75.8,22000,16093,1,0,"9","5",2019,1,13,"02:00"
"292",-15.6,999,0,1031.7,-18.9,75.8,22000,16093,1,0,"9","5",2019,1,13,"03:00"
"293",-17.2,340,2.6,1031.2,-19.4,83,22000,16093,1,0,"9","5",2019,1,13,"04:00"
"294",-17.2,330,2.1,1031.1,-19.4,83,22000,16093,1,0,"9","5",2019,1,13,"05:00"
"295",-17.2,999,0,1031.9,-20,78.8,22000,16093,1,0,"9","5",2019,1,13,"06:00"
"296",-17.2,999,0,1031.9,-19.4,83,22000,16093,1,0,"9","5",2019,1,13,"07:00"
"297",-17.2,999,0,1032.1,-19.4,83,22000,16093,1,0,"9","5",2019,1,13,"08:00"
"298",-15,350,2.1,1032.5,-18.3,75.9,22000,16093,1,0,"9","5",2019,1,13,"09:00"
"299",-12.8,999,0,1032.7,-17.2,69.6,22000,16093,1,0,"9","5",2019,1,13,"10:00"
"300",-10.6,320,2.6,1032.2,-16.1,64,22000,16093,1,0,"9","5",2019,1,13,"11:00"
"301",-9.4,330,2.6,1031.5,-16.1,58.2,22000,16093,1,0,"9","5",2019,1,13,"12:00"
"302",-8.3,340,2.6,1030.7,-15,58.5,22000,16093,1,0,"9","5",2019,1,13,"13:00"
"303",-7.2,360,2.6,1030.4,-14.4,56.4,22000,16093,1,0,"9","5",2019,1,13,"14:00"
"304",-6.7,10,1.5,1030.2,-13.9,56.6,22000,16093,1,0,"9","5",2019,1,13,"15:00"
"305",-6.7,999,0,1030,-13.9,56.6,22000,16093,1,0,"9","5",2019,1,13,"16:00"
"306",-7.8,999,0,1030.1,-13.9,61.6,22000,16093,1,0,"9","5",2019,1,13,"17:00"
"307",-8.9,999,0,1030.2,-14.4,64.4,22000,16093,1,0,"9","5",2019,1,13,"18:00"
"308",-11.1,340,2.1,1030.5,-13.9,79.8,22000,16093,1,0,"9","5",2019,1,13,"19:00"
"309",-11.7,350,2.6,1030.4,-14.4,80.4,22000,16093,1,0,"9","5",2019,1,13,"20:00"
"310",-12.8,320,2.6,1030.4,-15,83.6,22000,16093,1,0,"9","5",2019,1,13,"21:00"
"311",-13.9,350,2.6,1030.1,-15.6,87,22000,16093,1,0,"9","5",2019,1,13,"22:00"
"312",-14.4,350,2.6,1029.9,-16.1,86.9,22000,16093,1,0,"9","5",2019,1,13,"23:00"
"313",-14.4,360,1.5,1029.3,-16.1,86.9,22000,16093,1,0,"9","5",2019,1,14,"00:00"
"314",-15.6,350,2.6,1029,-17.2,87.5,22000,16093,1,0,"9","5",2019,1,14,"01:00"
"315",-15.6,340,2.6,1029.7,-17.2,87.5,22000,16093,1,0,"9","5",2019,1,14,"02:00"
"316",-16.7,340,2.1,1029.4,-17.8,91.2,22000,16093,1,0,"9","5",2019,1,14,"03:00"
"317",-17.2,340,2.6,1028.5,-18.9,86.6,22000,16093,1,0,"9","5",2019,1,14,"04:00"
"318",-17.2,330,1.5,1027.7,-18.9,86.6,22000,16093,1,0,"9","5",2019,1,14,"05:00"
"319",-18.3,340,2.1,1027.3,-20,86.5,22000,16093,1,0,"9","5",2019,1,14,"06:00"
"320",-18.3,330,2.1,1027.4,-20.6,82.1,22000,16093,1,0,"9","5",2019,1,14,"07:00"
"321",-17.8,320,1.5,1027.4,-20,82.9,22000,16093,1,0,"9","5",2019,1,14,"08:00"
"322",-16.7,330,2.6,1027.5,-19.4,79.6,22000,16093,1,0,"9","5",2019,1,14,"09:00"
"323",-13.9,330,2.1,1027.3,-17.2,76.1,22000,16093,1,0,"9","5",2019,1,14,"10:00"
"324",-11.1,330,1.5,1026.1,-15,72.9,22000,16093,1,0,"9","5",2019,1,14,"11:00"
"325",-10,999,0,1024.7,-14.4,70.2,22000,16093,1,0,"9","5",2019,1,14,"12:00"
"326",-7.8,999,0,1023.6,-14.4,59.1,22000,16093,1,0,"9","5",2019,1,14,"13:00"
"327",-6.7,999,0,1022.8,-13.9,56.6,22000,16093,1,0,"9","5",2019,1,14,"14:00"
"328",-6.1,999,0,1022.2,-13.9,54,22000,16093,1,0,"9","5",2019,1,14,"15:00"
"329",-6.1,350,1.5,1021.3,-13.9,54,22000,16093,1,0,"9","5",2019,1,14,"16:00"
"330",-7.2,999,0,1020.7,-13.9,58.8,22000,16093,1,0,"9","5",2019,1,14,"17:00"
"331",-8.3,999,0,1020.5,-14.4,61.5,22000,16093,1,0,"9","5",2019,1,14,"18:00"
"332",-8.3,999,0,1020.1,-13.9,64,22000,16093,1,0,"9","5",2019,1,14,"19:00"
"333",-10,999,0,1019.6,-14.4,70.2,22000,16093,1,0,"9","5",2019,1,14,"20:00"
"334",-11.7,999,0,1019.2,-14.4,80.4,22000,16093,1,0,"9","5",2019,1,14,"21:00"
"335",-11.7,330,2.1,1019,-14.4,80.4,22000,16093,1,0,"9","5",2019,1,14,"22:00"
"336",-11.7,340,2.1,1018.4,-14.4,80.4,22000,16093,1,0,"9","5",2019,1,14,"23:00"
"337",-12.2,360,2.1,1017.5,-14.4,83.6,22000,16093,1,0,"9","5",2019,1,15,"00:00"
"338",-12.8,340,2.6,1017,-14.4,87.8,22000,16093,1,0,"9","5",2019,1,15,"01:00"
"339",-11.7,320,2.1,1016.7,-13.9,83.7,22000,16093,1,0,"9","5",2019,1,15,"02:00"
"340",-12.8,350,2.6,1016.6,-14.4,87.8,22000,16093,1,0,"9","5",2019,1,15,"03:00"
"341",-12.8,350,3.6,1016.1,-15,83.6,22000,16093,1,0,"9","5",2019,1,15,"04:00"
"342",-11.7,360,2.6,1016.4,-15.6,72.8,22000,16093,1,0,"9","5",2019,1,15,"05:00"
"343",-12.8,340,3.1,1016.8,-15.6,79.5,22000,16093,1,0,"9","5",2019,1,15,"06:00"
"344",-11.1,320,2.6,1017.2,-15,72.9,1524,16093,1,0,"9","5",2019,1,15,"07:00"
"345",-10,340,2.1,1017.2,-13.9,73.1,1524,16093,1,0,"9","5",2019,1,15,"08:00"
"346",-8.3,999,0,1017.8,-12.2,73.5,1524,16093,1,0,"9","5",2019,1,15,"09:00"
"347",-6.1,20,2.6,1017.9,-10.6,70.5,1463,16093,1,0,"9","5",2019,1,15,"10:00"
"348",-5,20,3.1,1017.9,-10,68,22000,16093,1,0,"9","5",2019,1,15,"11:00"
"349",-2.2,50,1.5,1016.7,-8.9,60.1,22000,16093,1,0,"9","5",2019,1,15,"12:00"
"350",-1.1,320,5.1,1016.3,-8.3,58.1,22000,16093,1,0,"9","5",2019,1,15,"13:00"
"351",-0.6,320,2.1,1016.7,-7.8,58.2,945,16093,1,0,"9","5",2019,1,15,"14:00"
"352",-1.1,320,3.6,1017,-8.3,58.1,22000,16093,1,0,"9","5",2019,1,15,"15:00"
"353",-2.2,340,2.6,1017.3,-8.3,63,22000,16093,1,0,"9","5",2019,1,15,"16:00"
"354",-2.2,999,0,1017.4,-8.3,63,1219,16093,1,0,"9","5",2019,1,15,"17:00"
"355",-2.8,280,1.5,1018.1,-8.3,65.9,1280,16093,1,0,"9","5",2019,1,15,"18:00"
"356",-2.8,999,0,1018.3,-8.3,65.9,1189,16093,1,0,"9","5",2019,1,15,"19:00"
"357",-3.3,999,0,1018.7,-8.3,68.3,1524,16093,1,0,"9","5",2019,1,15,"20:00"
"358",-3.3,10,2.1,1018.3,-8.3,68.3,1524,16093,1,0,"9","5",2019,1,15,"21:00"
"359",-4.4,120,2.6,1018.1,-7.8,77.1,1524,16093,1,0,"9","5",2019,1,15,"22:00"
"360",-3.9,999,0,1018,-7.8,74.3,1524,16093,1,0,"9","5",2019,1,15,"23:00"
"361",-3.9,150,2.1,1017.1,-8.3,71.5,1981,16093,1,0,"9","5",2019,1,16,"00:00"
"362",-3.9,160,2.1,1016.3,-8.3,71.5,1829,16093,1,0,"9","5",2019,1,16,"01:00"
"363",-3.9,999,0,1016.2,-7.8,74.3,1981,16093,1,0,"9","5",2019,1,16,"02:00"
"364",-3.9,999,0,1015.4,-7.8,74.3,1128,16093,1,0,"9","5",2019,1,16,"03:00"
"365",-4.4,999,0,1014.5,-8,73.7,884,16093,1,0,"9","5",2019,1,16,"04:00"
"366",-3.9,220,1.5,1013.7,-7.8,74.3,762,16093,1,0,"9","5",2019,1,16,"05:00"
"367",-3.9,180,2.1,1014.1,-7.2,77.3,701,16093,1,0,"9","5",2019,1,16,"06:00"
"368",-4.4,190,2.1,1013.6,-7.2,80.8,22000,16093,1,0,"9","5",2019,1,16,"07:00"
"369",-3.9,190,3.6,1013,-7.8,74.3,22000,16093,1,0,"9","5",2019,1,16,"08:00"
"370",-2.8,200,4.1,1013,-6.7,74.5,1158,16093,1,0,"9","5",2019,1,16,"09:00"
"371",-1.7,180,4.6,1011.6,-6.1,71.9,1006,16093,1,0,"9","5",2019,1,16,"10:00"
"372",-0.6,210,5.1,1010.9,-6.1,66.4,1311,16093,1,0,"9","5",2019,1,16,"11:00"
"373",-0.6,230,4.6,1010,-6.1,66.4,1250,16093,1,0,"9","5",2019,1,16,"12:00"
"374",0.6,250,3.1,1009.3,-5.6,63.2,22000,16093,1,0,"9","5",2019,1,16,"13:00"
"375",0.6,999,3.1,1009.2,-6.1,60.8,22000,16093,1,0,"9","5",2019,1,16,"14:00"
"376",0.6,230,4.1,1009.7,-6.1,60.8,22000,16093,1,0,"9","5",2019,1,16,"15:00"
"377",0.6,999,2.6,1009.5,-6.1,60.8,2286,16093,1,0,"9","5",2019,1,16,"16:00"
"378",0,210,2.1,1010,-6.1,63.5,1524,16093,1,0,"9","5",2019,1,16,"17:00"
"379",0,230,5.1,1010.6,-6.1,63.5,22000,16093,1,0,"9","5",2019,1,16,"18:00"
"380",0,999,3.1,1012.2,-6.1,63.5,1311,14484,1,0,"2","5",2019,1,16,"19:00"
"381",-0.6,300,3.6,1013.2,-6.1,66.4,22000,16093,1,0,"2","5",2019,1,16,"20:00"
"382",-1.1,280,4.1,1014.5,-11.1,46.6,1433,16093,1,0,"9","5",2019,1,16,"21:00"
"383",-4.4,300,7.7,1016.9,-15,43.4,22000,16093,1,0,"9","5",2019,1,16,"22:00"
"384",-7.2,300,6.7,1018.4,-16.1,49.1,22000,16093,1,0,"9","5",2019,1,16,"23:00"
"385",-9.4,300,4.6,1020.2,-18.3,48.4,22000,16093,1,0,"2","5",2019,1,17,"00:00"
"386",-11.1,320,3.6,1021.3,-18.9,52.6,22000,16093,1,0,"9","5",2019,1,17,"01:00"
"387",-12.2,320,4.6,1022.6,-20,52.3,22000,16093,1,0,"9","5",2019,1,17,"02:00"
"388",-13.3,310,4.6,1023.9,-20.6,54.2,22000,16093,1,0,"9","5",2019,1,17,"03:00"
"389",-13.9,320,3.1,1024.8,-20.6,56.9,22000,16093,1,0,"9","5",2019,1,17,"04:00"
"390",-14.4,310,3.6,1025.3,-20.6,59.3,22000,16093,1,0,"9","5",2019,1,17,"05:00"
"391",-15,999,0,1026.2,-21.1,59.7,22000,16093,1,0,"9","5",2019,1,17,"06:00"
"392",-15,300,3.1,1027.2,-21.1,59.7,22000,16093,1,0,"9","5",2019,1,17,"07:00"
"393",-15.6,340,4.6,1027.7,-21.1,62.7,22000,16093,1,0,"9","5",2019,1,17,"08:00"
"394",-14.4,320,4.6,1028.3,-22.2,51.6,22000,16093,1,0,"9","5",2019,1,17,"09:00"
"395",-13.3,320,4.1,1029,-21.7,49.3,22000,16093,1,0,"9","5",2019,1,17,"10:00"
"396",-11.7,330,2.6,1028.8,-21.7,43.3,22000,16093,1,0,"9","5",2019,1,17,"11:00"
"397",-10.6,300,4.1,1028.4,-22.8,36,22000,16093,1,0,"9","5",2019,1,17,"12:00"
"398",-9.4,310,4.6,1027.6,-23.3,31.4,22000,16093,1,0,"9","5",2019,1,17,"13:00"
"399",-8.9,280,2.1,1027.5,-23.9,28.6,22000,16093,1,0,"9","5",2019,1,17,"14:00"
"400",-8.3,300,4.1,1027.7,-23.9,27.3,22000,16093,1,0,"9","5",2019,1,17,"15:00"
"401",-8.9,340,2.1,1027.4,-23.9,28.6,22000,16093,1,0,"9","5",2019,1,17,"16:00"
"402",-10,999,0,1027.8,-22.2,36.2,22000,16093,1,0,"9","5",2019,1,17,"17:00"
"403",-10.6,999,0,1028.4,-21.1,41.8,22000,14484,1,0,"9","5",2019,1,17,"18:00"
"404",-11.7,130,1.5,1028.4,-21.1,45.6,22000,16093,1,0,"9","5",2019,1,17,"19:00"
"405",-12.2,999,0,1028.7,-18.9,57.4,22000,14484,1,0,"9","5",2019,1,17,"20:00"
"406",-11.7,110,1.5,1028.4,-21.1,45.6,22000,16093,1,0,"9","5",2019,1,17,"21:00"
"407",-12.2,999,0,1028.4,-21.1,47.5,22000,16093,1,0,"9","5",2019,1,17,"22:00"
"408",-12.2,999,0,1028.2,-18.9,57.4,3353,16093,1,0,"9","5",2019,1,17,"23:00"
"409",-12.2,999,0,1027.4,-18.9,57.4,3048,16093,1,0,"9","5",2019,1,18,"00:00"
"410",-12.2,999,0,1026.4,-17.2,66.3,3048,16093,1,0,"9","5",2019,1,18,"01:00"
"411",-12.2,999,0,1025.8,-16.7,69.1,3048,16093,1,0,"9","5",2019,1,18,"02:00"
"412",-11.7,350,2.1,1024.9,-16.1,69.8,2743,16093,1,0,"9","5",2019,1,18,"03:00"
"413",-12.2,320,2.6,1024.1,-16.7,69.1,853,16093,1,0,"9","5",2019,1,18,"04:00"
"414",-12.2,10,1.5,1023.5,-16,72.1,853,3219,1,0,"2","1",2019,1,18,"05:00"
"415",-13.3,340,3.1,1023.2,-15,87,1097,16093,1,0,"2","5",2019,1,18,"06:00"
"416",-12.8,330,0,1022.8,-15,83.6,853,11265,1,0,"9","5",2019,1,18,"07:00"
"417",-12.8,320,1.5,1022.6,-15,79.6,2743,16093,1,0,"9","5",2019,1,18,"08:00"
"418",-11.1,330,1.5,1022.4,-14.4,76.6,2134,16093,1,0,"9","5",2019,1,18,"09:00"
"419",-9.4,999,0,1021.9,-13.3,73.3,1829,16093,1,0,"9","5",2019,1,18,"10:00"
"420",-7.8,999,0,1020.8,-11.7,73.6,1829,16093,1,0,"9","5",2019,1,18,"11:00"
"421",-6.1,999,0,1019.3,-11.1,67.7,1433,16093,1,0,"9","5",2019,1,18,"12:00"
"422",-4.4,999,0,1017.9,-10,65,1250,16093,1,0,"9","5",2019,1,18,"13:00"
"423",-3.3,999,0,1017.2,-9.4,62.7,1158,16093,1,0,"9","5",2019,1,18,"14:00"
"424",-3.9,999,0,1016.5,-9.4,65.6,1372,14484,1,0,"9","5",2019,1,18,"15:00"
"425",-3.3,220,1.5,1016.2,-8.3,68.3,1341,16093,1,0,"9","5",2019,1,18,"16:00"
"426",-3.3,200,2.1,1016,-7.8,71,1280,16093,1,0,"2","5",2019,1,18,"17:00"
"427",-3.9,210,2.1,1016.1,-7.8,74.3,1524,14484,1,0,"2","5",2019,1,18,"18:00"
"428",-3.9,280,2.1,1016.4,-7.2,77.8,2438,16093,1,0,"2","5",2019,1,18,"19:00"
"429",-4.4,250,2.1,1016.7,-7.8,77.1,1676,16093,1,0,"9","5",2019,1,18,"20:00"
"430",-3.9,280,2.6,1016.7,-7.8,74.3,22000,16093,1,0,"9","5",2019,1,18,"21:00"
"431",-5,290,2.1,1017.2,-7.2,84.5,22000,16093,1,0,"9","5",2019,1,18,"22:00"
"432",-5.6,320,3.1,1018.7,-7.8,84.5,22000,16093,1,0,"9","5",2019,1,18,"23:00"
"433",-3.9,999,0,1019.3,-8.3,71.5,22000,16093,1,0,"2","5",2019,1,19,"00:00"
"434",-5.6,20,1.5,1019.9,-11.1,65.2,22000,16093,1,0,"9","5",2019,1,19,"01:00"
"435",-6.7,320,4.6,1020.9,-12.8,61.9,22000,16093,1,0,"9","5",2019,1,19,"02:00"
"436",-6.7,330,4.6,1022.2,-15,51.7,22000,16093,1,0,"9","5",2019,1,19,"03:00"
"437",-7.2,330,7.7,1023.1,-15.6,51.1,22000,16093,1,0,"9","5",2019,1,19,"04:00"
"438",-8.3,330,5.1,1023.9,-15.6,55.7,22000,16093,1,0,"9","5",2019,1,19,"05:00"
"439",-10.6,330,3.6,1024.7,-15.6,66.7,22000,16093,1,0,"9","5",2019,1,19,"06:00"
"440",-11.7,330,3.6,1025.6,-16.1,69.8,22000,16093,1,0,"9","5",2019,1,19,"07:00"
"441",-11.7,360,4.6,1026.6,-16.7,66.4,22000,16093,1,0,"9","5",2019,1,19,"08:00"
"442",-11.7,360,5.7,1027.5,-18.3,58.1,22000,16093,1,0,"9","5",2019,1,19,"09:00"
"443",-10.6,350,4.6,1028.2,-18.9,50.5,22000,16093,1,0,"9","5",2019,1,19,"10:00"
"444",-10,330,5.1,1028.1,-20,43.9,22000,16093,1,0,"9","5",2019,1,19,"11:00"
"445",-9.4,999,2.1,1027.6,-20,41.8,22000,16093,1,0,"9","5",2019,1,19,"12:00"
"446",-8.9,999,2.1,1027.2,-21.1,36.6,22000,16093,1,0,"9","5",2019,1,19,"13:00"
"447",-9.4,30,3.6,1026.5,-20.6,39.7,22000,16093,1,0,"9","5",2019,1,19,"14:00"
"448",-10,30,4.1,1027,-22.8,34.4,2743,16093,1,0,"9","5",2019,1,19,"15:00"
"449",-10,20,4.1,1027.9,-23.3,32.9,2286,16093,1,0,"9","5",2019,1,19,"16:00"
"450",-10.6,60,4.1,1028.3,-21.7,39.7,1463,16093,1,0,"9","5",2019,1,19,"17:00"
"451",-12.8,40,3.1,1028.5,-19,55.2,396,1609,1,0,"2","1",2019,1,19,"18:00"
"452",-13.3,30,2.1,1028.1,-15,83.6,366,1207,1,0,"2","1",2019,1,19,"19:00"
"453",-12.8,20,2.1,1027.9,-15,83.6,396,1207,1,0.2,"3","1",2019,1,19,"20:00"
"454",-13.3,10,2.6,1028.1,-15,83.6,396,1207,1,0.2,"3","1",2019,1,19,"21:00"
"455",-13.3,20,4.1,1027.4,-15.6,82.8,853,2414,1,0,"2","1",2019,1,19,"22:00"
"456",-13.9,30,3.6,1027,-16.1,82.8,792,2414,1,0,"2","1",2019,1,19,"23:00"
"457",-14.4,20,4.1,1026.3,-16.7,82.7,792,2816,1,0,"2","1",2019,1,20,"00:00"
"458",-14.4,20,4.6,1025,-16.7,82.7,671,2012,1,0,"2","5",2019,1,20,"01:00"
"459",-15.6,30,5.7,1023.9,-17.2,87.5,610,2414,1,0.3,"9","5",2019,1,20,"02:00"
"460",-15.6,30,5.1,1022.3,-17.8,83.2,518,1609,1,0,"2","5",2019,1,20,"03:00"
"461",-16.1,20,5.7,1020,-18.3,83.1,244,805,1,0,"2","1",2019,1,20,"04:00"
"462",-16.7,10,6.2,1018.1,-18.9,83,152,402,1,0,"2","1",2019,1,20,"05:00"
"463",-17.8,10,7.2,1015.9,-20,82.9,122,402,1,0,"2","1",2019,1,20,"06:00"
"464",-17.8,10,7.7,1013.9,-20,82.9,274,805,1,0,"2","1",2019,1,20,"07:00"
"465",-18,20,7.2,1010.7,-20,78.8,427,402,1,0,"2","1",2019,1,20,"08:00"
"466",-17.2,10,7.7,1009.2,-19.4,83,213,402,1,0,"2","1",2019,1,20,"09:00"
"467",-16.1,20,11.3,1006.3,-18.3,83.1,335,805,1,0,"2","5",2019,1,20,"10:00"
"468",-15.6,20,9.8,1002.9,-17.8,83.2,244,402,1,0,"2","1",2019,1,20,"11:00"
"469",-15,350,10.3,1000.7,-17.2,83.3,183,402,1,0,"2","5",2019,1,20,"12:00"
"470",-15.6,10,7.7,998.7,-17.8,83.2,244,402,1,0,"2","1",2019,1,20,"13:00"
"471",-15.6,20,8.8,996.2,-17.8,83.2,274,805,1,0,"2","5",2019,1,20,"14:00"
"472",-16,10,7.7,994.7,-17.2,87.5,183,402,1,0,"2","1",2019,1,20,"15:00"
"473",-15.6,340,9.3,994.5,-17.8,83.2,244,402,1,0,"2","1",2019,1,20,"16:00"
"474",-15,340,8.2,993.7,-16.7,82.7,274,805,1,0,"2","1",2019,1,20,"17:00"
"475",-13.9,10,8.8,993.8,-15.6,82.8,274,1207,1,0,"2","1",2019,1,20,"18:00"
"476",-13.3,340,9.3,993.8,-15.6,82.8,640,2012,1,0,"2","1",2019,1,20,"19:00"
"477",-12.8,340,8.2,993.4,-15,83.6,1097,4828,1,0,"2","1",2019,1,20,"20:00"
"478",-11.7,330,8.2,993.4,-15,76.5,914,16093,1,0,"2","5",2019,1,20,"21:00"
"479",-11.7,340,7.7,993.6,-16.1,69.8,1158,16093,1,0,"9","5",2019,1,20,"22:00"
"480",-11.7,320,6.7,994.3,-17.2,63.7,1280,16093,1,0,"9","5",2019,1,20,"23:00"
"481",-11.7,330,7.2,994.7,-17.8,60.6,1524,16093,1,0,"9","5",2019,1,21,"00:00"
"482",-12.2,300,4.6,995.8,-18.3,60.4,1524,16093,1,0,"9","5",2019,1,21,"01:00"
"483",-13.9,290,4.6,996.4,-19.4,63.1,1524,16093,1,0,"9","5",2019,1,21,"02:00"
"484",-15,300,5.1,997.5,-21.1,59.7,1524,16093,1,0,"9","5",2019,1,21,"03:00"
"485",-15.6,300,5.7,998.1,-21.7,59.5,1524,16093,1,0,"9","5",2019,1,21,"04:00"
"486",-15.6,300,5.1,998.9,-22.2,57,1524,16093,1,0,"9","5",2019,1,21,"05:00"
"487",-16.1,300,4.1,999.5,-22.2,59.4,1524,16093,1,0,"9","5",2019,1,21,"06:00"
"488",-15.6,300,4.1,1000.6,-21.7,59.5,1524,16093,1,0,"9","5",2019,1,21,"07:00"
"489",-15.6,300,5.7,1001.7,-22.2,57,1524,16093,1,0,"9","5",2019,1,21,"08:00"
"490",-16.1,300,4.1,1002.7,-22.8,56.3,1829,16093,1,0,"9","5",2019,1,21,"09:00"
"491",-16.1,310,6.2,1004,-23.3,53.9,1981,16093,1,0,"9","5",2019,1,21,"10:00"
"492",-15.6,290,4.1,1004.6,-23.3,51.7,1829,402,1,0,"2","1",2019,1,21,"11:00"
"493",-16.1,290,5.1,1004.8,-24,49,2134,3219,1,0,"2","1",2019,1,21,"12:00"
"494",-15.6,310,5.7,1005,-23.9,49,2134,14484,1,0,"9","5",2019,1,21,"13:00"
"495",-16.1,310,7.2,1005.5,-24.4,48.8,2286,12875,1,0,"9","5",2019,1,21,"14:00"
"496",-16.7,300,5.1,1006.8,-24.4,51.3,2286,16093,1,0,"9","5",2019,1,21,"15:00"
"497",-17.2,300,5.1,1007.9,-24.4,53.5,2286,16093,1,0,"9","5",2019,1,21,"16:00"
"498",-17.2,310,5.1,1009.2,-23.3,59.1,2286,12875,1,0,"9","5",2019,1,21,"17:00"
"499",-17.8,310,6.7,1010.3,-24.4,56.3,2591,14484,1,0,"9","5",2019,1,21,"18:00"
"500",-17.8,300,6.2,1011.1,-23.3,62.1,1524,6437,1,0,"2","5",2019,1,21,"19:00"
"501",-17.2,310,5.7,1011.5,-23.3,59.1,1524,12875,1,0,"2","5",2019,1,21,"20:00"
"502",-16.7,300,4.6,1012.2,-21.7,65.2,1463,6437,1,0,"2","5",2019,1,21,"21:00"
"503",-16.1,300,4.1,1012.9,-21.1,65.4,2743,9656,1,0,"2","5",2019,1,21,"22:00"
"504",-15.6,300,4.1,1014,-20,69,1067,4023,1,0,"2","1",2019,1,21,"23:00"
"505",-15,300,8.2,1014.9,-22.2,54.2,2591,16093,1,0,"2","5",2019,1,22,"00:00"
"506",-16.1,310,5.1,1015.9,-22.8,56.3,22000,16093,1,0,"9","5",2019,1,22,"01:00"
"507",-16.1,300,2.6,1017.3,-23.3,53.9,3048,16093,1,0,"9","5",2019,1,22,"02:00"
"508",-16.7,300,4.6,1018.6,-23.9,53.7,22000,16093,1,0,"9","5",2019,1,22,"03:00"
"509",-16.7,310,6.7,1019.7,-25,48.7,22000,16093,1,0,"9","5",2019,1,22,"04:00"
"510",-17.2,310,4.1,1021,-25.6,48.1,22000,16093,1,0,"9","5",2019,1,22,"05:00"
"511",-16.7,290,5.7,1022.2,-26.1,44,22000,16093,1,0,"9","5",2019,1,22,"06:00"
"512",-16.7,310,3.6,1023.1,-25.6,46.1,22000,16093,1,0,"9","5",2019,1,22,"07:00"
